,Date,Time,solar_output,temperature,humidity,wind_speed,visibility,serial,month,Day,TimeStamp
20486,20-02-17,9:25,13.672479999999998,22.8,36.5,9.15,3.5,42,2,20,2017-02-20 09:25:00
20487,20-02-17,9:30,14.15315,23.0,36.0,9.3,3.5,43,2,20,2017-02-20 09:30:00
20488,20-02-17,9:35,14.56995,23.3,35.36,9.59,3.5,44,2,20,2017-02-20 09:35:00
20489,20-02-17,9:40,15.014420000000001,23.7,34.62,9.92,3.5,45,2,20,2017-02-20 09:40:00
20490,20-02-17,9:45,15.49385,24.1,33.83,10.27,3.5,46,2,20,2017-02-20 09:45:00
20491,20-02-17,9:50,15.8449,24.4,33.09,10.61,3.5,47,2,20,2017-02-20 09:50:00
20492,20-02-17,9:55,16.373279999999998,24.8,32.45,10.89,3.5,48,2,20,2017-02-20 09:55:00
20493,20-02-17,10:00,16.77123,25.0,32.0,11.1,3.5,49,2,20,2017-02-20 10:00:00
20494,20-02-17,10:05,17.32463,25.2,31.67,11.2,3.5,50,2,20,2017-02-20 10:05:00
20495,20-02-17,10:10,17.61055,25.3,31.33,11.2,3.5,51,2,20,2017-02-20 10:10:00
20496,20-02-17,10:15,18.11629,25.5,31.0,11.16,3.5,52,2,20,2017-02-20 10:15:00
20497,20-02-17,10:20,18.44915,25.7,30.67,11.1,3.5,53,2,20,2017-02-20 10:20:00
20498,20-02-17,10:25,18.74286,25.8,30.33,11.07,3.5,54,2,20,2017-02-20 10:25:00
20499,20-02-17,10:30,19.035320000000002,26.0,30.0,11.1,3.5,55,2,20,2017-02-20 10:30:00
20500,20-02-17,10:35,19.2899,26.2,29.67,11.28,3.5,56,2,20,2017-02-20 10:35:00
20501,20-02-17,10:40,19.50045,26.3,29.33,11.63,3.5,57,2,20,2017-02-20 10:40:00
20502,20-02-17,10:45,19.79301,26.5,29.0,12.05,3.5,58,2,20,2017-02-20 10:45:00
20503,20-02-17,10:50,19.85106,26.7,28.67,12.47,3.5,59,2,20,2017-02-20 10:50:00
20504,20-02-17,10:55,20.10895,26.8,28.33,12.82,3.5,60,2,20,2017-02-20 10:55:00
20505,20-02-17,11:00,20.43562,27.0,28.0,13.0,3.5,61,2,20,2017-02-20 11:00:00
20506,20-02-17,11:05,20.40915,27.1,27.17,12.79,3.5,62,2,20,2017-02-20 11:05:00
20507,20-02-17,11:10,20.18226,27.1,25.59,12.14,3.6,63,2,20,2017-02-20 11:10:00
20508,20-02-17,11:15,20.38414,27.0,23.62,11.26,3.7,64,2,20,2017-02-20 11:15:00
20509,20-02-17,11:20,21.06598,26.9,21.63,10.36,3.8,65,2,20,2017-02-20 11:20:00
20510,20-02-17,11:25,21.25476,26.9,19.97,9.63,3.9,66,2,20,2017-02-20 11:25:00
20511,20-02-17,11:30,21.21886,27.0,19.0,9.3,4.0,67,2,20,2017-02-20 11:30:00
20512,20-02-17,11:35,21.55626,27.2,19.36,9.31,4.0,68,2,20,2017-02-20 11:35:00
20513,20-02-17,11:40,21.70342,27.3,21.03,9.47,3.9,69,2,20,2017-02-20 11:40:00
20514,20-02-17,11:45,21.96114,27.5,23.37,9.75,3.8,70,2,20,2017-02-20 11:45:00
20515,20-02-17,11:50,22.2186,27.7,25.73,10.13,3.6,71,2,20,2017-02-20 11:50:00
20516,20-02-17,11:55,22.43124,27.8,27.49,10.59,3.5,72,2,20,2017-02-20 11:55:00
20517,20-02-17,12:00,22.770120000000002,28.0,28.0,11.1,3.5,73,2,20,2017-02-20 12:00:00
20518,20-02-17,12:05,22.93536,28.2,27.4,11.82,3.6,74,2,20,2017-02-20 12:05:00
20519,20-02-17,12:10,22.97679,28.3,26.41,12.81,3.7,75,2,20,2017-02-20 12:10:00
20520,20-02-17,12:15,23.2107,28.5,25.26,13.94,3.8,76,2,20,2017-02-20 12:15:00
20521,20-02-17,12:20,23.38428,28.7,24.15,15.06,3.9,77,2,20,2017-02-20 12:20:00
20522,20-02-17,12:25,23.26233,28.8,23.33,16.03,4.0,78,2,20,2017-02-20 12:25:00
20523,20-02-17,12:30,23.36393,29.0,23.0,16.7,4.0,79,2,20,2017-02-20 12:30:00
20524,20-02-17,12:35,23.464760000000002,29.2,23.0,16.67,4.0,80,2,20,2017-02-20 12:35:00
20525,20-02-17,12:40,23.69033,29.4,23.0,15.87,4.0,81,2,20,2017-02-20 12:40:00
20526,20-02-17,12:45,23.66023,29.6,23.0,14.71,4.0,82,2,20,2017-02-20 12:45:00
20527,20-02-17,12:50,23.26079,29.7,23.0,13.58,4.0,83,2,20,2017-02-20 12:50:00
20528,20-02-17,12:55,22.879089999999998,29.9,23.0,12.88,4.0,84,2,20,2017-02-20 12:55:00
20529,20-02-17,13:00,23.00424,30.0,23.0,13.0,4.0,85,2,20,2017-02-20 13:00:00
20530,20-02-17,13:05,22.62037,30.1,23.0,13.78,4.0,86,2,20,2017-02-20 13:05:00
20531,20-02-17,13:10,22.33186,30.1,23.0,14.72,4.0,87,2,20,2017-02-20 13:10:00
20532,20-02-17,13:15,22.55781,30.1,23.0,15.75,4.0,88,2,20,2017-02-20 13:15:00
20533,20-02-17,13:20,22.12526,30.0,23.0,16.78,4.0,89,2,20,2017-02-20 13:20:00
20534,20-02-17,13:25,11.80001,30.0,23.0,17.72,4.0,90,2,20,2017-02-20 13:25:00
20535,20-02-17,13:30,22.39242,30.0,23.0,18.5,4.0,91,2,20,2017-02-20 13:30:00
20536,20-02-17,13:35,22.39095,30.0,23.0,19.17,4.0,92,2,20,2017-02-20 13:35:00
20537,20-02-17,13:40,22.11137,30.0,23.0,19.84,4.0,93,2,20,2017-02-20 13:40:00
20538,20-02-17,13:45,21.39236,30.0,23.0,20.5,4.0,94,2,20,2017-02-20 13:45:00
20539,20-02-17,13:50,21.620520000000003,30.0,23.0,21.12,4.0,95,2,20,2017-02-20 13:50:00
20540,20-02-17,13:55,21.57625,30.0,23.0,21.69,4.0,96,2,20,2017-02-20 13:55:00
20541,20-02-17,14:00,21.68555,30.0,23.0,22.2,4.0,97,2,20,2017-02-20 14:00:00
20542,20-02-17,14:05,15.90361,30.1,22.51,22.6,4.0,98,2,20,2017-02-20 14:05:00
20543,20-02-17,14:10,20.84611,30.3,21.29,22.9,4.0,99,2,20,2017-02-20 14:10:00
20544,20-02-17,14:15,20.79956,30.5,19.68,23.15,4.0,100,2,20,2017-02-20 14:15:00
20545,20-02-17,14:20,12.153080000000001,30.7,18.02,23.4,4.0,101,2,20,2017-02-20 14:20:00
20546,20-02-17,14:25,20.43864,30.9,16.68,23.7,4.0,102,2,20,2017-02-20 14:25:00
20547,20-02-17,14:30,21.1535,31.0,16.0,24.1,4.0,103,2,20,2017-02-20 14:30:00
20548,20-02-17,14:35,18.91741,31.0,16.24,24.6,4.0,104,2,20,2017-02-20 14:35:00
20549,20-02-17,14:40,19.345489999999998,31.0,17.18,25.16,4.0,105,2,20,2017-02-20 14:40:00
20550,20-02-17,14:45,18.16227,31.0,18.47,25.77,4.0,106,2,20,2017-02-20 14:45:00
20551,20-02-17,14:50,19.699379999999998,31.0,19.78,26.42,4.0,107,2,20,2017-02-20 14:50:00
20552,20-02-17,14:55,17.27092,31.0,20.74,27.1,4.0,108,2,20,2017-02-20 14:55:00
20553,20-02-17,15:00,15.27096,31.0,21.0,27.8,4.0,109,2,20,2017-02-20 15:00:00
20554,20-02-17,15:05,17.57647,31.0,20.65,28.58,4.0,110,2,20,2017-02-20 15:05:00
20555,20-02-17,15:10,17.19751,31.0,20.08,29.48,4.0,111,2,20,2017-02-20 15:10:00
20556,20-02-17,15:15,16.92522,31.0,19.41,30.46,4.0,112,2,20,2017-02-20 15:15:00
20557,20-02-17,15:20,16.805239999999998,31.0,18.76,31.45,4.0,113,2,20,2017-02-20 15:20:00
20558,20-02-17,15:25,16.8463,31.0,18.25,32.42,4.0,114,2,20,2017-02-20 15:25:00
20559,20-02-17,15:30,16.59802,31.0,18.0,33.3,4.0,115,2,20,2017-02-20 15:30:00
20560,20-02-17,15:35,14.56045,31.0,17.96,34.04,4.0,116,2,20,2017-02-20 15:35:00
20561,20-02-17,15:40,8.59596,30.9,17.98,34.63,4.0,117,2,20,2017-02-20 15:40:00
20562,20-02-17,15:45,14.92445,30.9,18.05,35.09,4.0,118,2,20,2017-02-20 15:45:00
20563,20-02-17,15:50,15.226529999999999,30.8,18.15,35.41,4.0,119,2,20,2017-02-20 15:50:00
20564,20-02-17,15:55,15.02276,30.7,18.29,35.63,4.0,120,2,20,2017-02-20 15:55:00
20565,20-02-17,16:00,14.391639999999999,30.6,18.44,35.75,4.0,121,2,20,2017-02-20 16:00:00
20566,20-02-17,16:05,10.03151,30.5,18.59,35.78,4.0,122,2,20,2017-02-20 16:05:00
20567,20-02-17,16:10,13.18505,30.4,18.73,35.75,4.0,123,2,20,2017-02-20 16:10:00
20568,20-02-17,16:15,12.37732,30.3,18.86,35.66,4.0,124,2,20,2017-02-20 16:15:00
20569,20-02-17,16:20,11.3304,30.2,18.95,35.53,4.0,125,2,20,2017-02-20 16:20:00
20570,20-02-17,16:25,10.94721,30.1,19.0,35.37,4.0,126,2,20,2017-02-20 16:25:00
20571,20-02-17,16:30,9.61245,30.0,19.0,35.2,4.0,127,2,20,2017-02-20 16:30:00
20572,20-02-17,16:35,9.41046,29.9,18.9,34.71,4.0,128,2,20,2017-02-20 16:35:00
20573,20-02-17,16:40,9.02608,29.9,18.69,33.64,4.0,129,2,20,2017-02-20 16:40:00
20574,20-02-17,16:45,8.22424,29.9,18.37,32.09,4.0,130,2,20,2017-02-20 16:45:00
20575,20-02-17,16:50,7.6329199999999995,29.9,17.98,30.14,4.0,131,2,20,2017-02-20 16:50:00
20576,20-02-17,16:55,6.941669999999999,29.9,17.52,27.89,4.0,132,2,20,2017-02-20 16:55:00
20577,20-02-17,17:00,6.20603,29.9,17.02,25.42,4.0,133,2,20,2017-02-20 17:00:00
20578,20-02-17,17:05,5.928319999999999,29.9,16.48,22.83,4.0,134,2,20,2017-02-20 17:05:00
20579,20-02-17,17:10,4.75979,29.9,15.94,20.2,4.0,135,2,20,2017-02-20 17:10:00
20580,20-02-17,17:15,4.12146,30.0,15.4,17.62,4.0,136,2,20,2017-02-20 17:15:00
20581,20-02-17,17:20,3.6523800000000004,30.0,14.88,15.18,4.0,137,2,20,2017-02-20 17:20:00
20582,20-02-17,17:25,3.1569599999999998,30.0,14.41,12.98,4.0,138,2,20,2017-02-20 17:25:00
20583,20-02-17,17:30,2.61747,30.0,14.0,11.1,4.0,139,2,20,2017-02-20 17:30:00
20584,20-02-17,17:35,2.0066900000000003,29.9,13.95,11.13,4.0,140,2,20,2017-02-20 17:35:00
20585,20-02-17,17:40,1.5886799999999999,29.8,14.55,13.73,4.0,141,2,20,2017-02-20 17:40:00
20586,20-02-17,17:45,1.2615100000000001,29.5,15.78,17.62,4.0,142,2,20,2017-02-20 17:45:00
20587,20-02-17,17:50,0.99887,29.1,17.61,21.5,4.0,143,2,20,2017-02-20 17:50:00
20588,20-02-17,17:55,0.75246,28.6,20.02,24.09,4.0,144,2,20,2017-02-20 17:55:00
20589,20-02-17,18:00,0.5312899999999999,28.0,23.0,24.1,4.0,145,2,20,2017-02-20 18:00:00
20590,21-02-17,6:00,0.0,16.0,48.0,0.0,4.0,1,2,21,2017-02-21 06:00:00
20591,21-02-17,6:05,0.0,15.8,49.58,0.0,4.0,2,2,21,2017-02-21 06:05:00
20592,21-02-17,6:10,0.0,15.7,50.98,0.0,4.0,3,2,21,2017-02-21 06:10:00
20593,21-02-17,6:15,0.0,15.5,52.22,0.0,4.0,4,2,21,2017-02-21 06:15:00
20594,21-02-17,6:20,0.0,15.3,53.3,0.0,4.0,5,2,21,2017-02-21 06:20:00
20595,21-02-17,6:25,0.0,15.2,54.22,0.0,4.0,6,2,21,2017-02-21 06:25:00
20596,21-02-17,6:30,0.0,15.0,55.0,0.0,4.0,7,2,21,2017-02-21 06:30:00
20597,21-02-17,6:35,0.0,14.8,55.77,0.0,4.0,8,2,21,2017-02-21 06:35:00
20598,21-02-17,6:40,0.0,14.7,56.61,0.0,4.0,9,2,21,2017-02-21 06:40:00
20599,21-02-17,6:45,0.0,14.5,57.44,0.0,4.0,10,2,21,2017-02-21 06:45:00
20600,21-02-17,6:50,0.0,14.3,58.17,0.0,4.0,11,2,21,2017-02-21 06:50:00
20601,21-02-17,6:55,0.049460000000000004,14.2,58.72,0.0,4.0,12,2,21,2017-02-21 06:55:00
20602,21-02-17,7:00,0.13867000000000002,14.0,59.0,0.0,4.0,13,2,21,2017-02-21 07:00:00
20603,21-02-17,7:05,0.27187,14.0,58.66,0.0,4.0,14,2,21,2017-02-21 07:05:00
20604,21-02-17,7:10,0.44201,14.3,57.6,0.0,4.0,15,2,21,2017-02-21 07:10:00
20605,21-02-17,7:15,0.64166,14.7,56.12,0.0,4.0,16,2,21,2017-02-21 07:15:00
20606,21-02-17,7:20,0.87764,15.2,54.5,0.0,4.0,17,2,21,2017-02-21 07:20:00
20607,21-02-17,7:25,1.2040799999999998,15.7,53.03,0.0,4.0,18,2,21,2017-02-21 07:25:00
20608,21-02-17,7:30,1.69087,16.0,52.0,0.0,4.0,19,2,21,2017-02-21 07:30:00
20609,21-02-17,7:35,2.1591400000000003,16.2,51.6,0.0,4.0,20,2,21,2017-02-21 07:35:00
20610,21-02-17,7:40,2.627,16.3,51.67,0.0,4.0,21,2,21,2017-02-21 07:40:00
20611,21-02-17,7:45,3.2336099999999997,16.5,51.98,0.0,4.0,22,2,21,2017-02-21 07:45:00
20612,21-02-17,7:50,3.94405,16.6,52.29,0.0,4.0,23,2,21,2017-02-21 07:50:00
20613,21-02-17,7:55,4.53295,16.8,52.38,0.0,4.0,24,2,21,2017-02-21 07:55:00
20614,21-02-17,8:00,5.02902,17.0,52.0,0.0,4.0,25,2,21,2017-02-21 08:00:00
20615,21-02-17,8:05,5.81252,17.3,50.3,0.38,4.0,26,2,21,2017-02-21 08:05:00
20616,21-02-17,8:10,6.86377,17.7,47.09,1.35,4.0,27,2,21,2017-02-21 08:10:00
20617,21-02-17,8:15,7.61497,18.1,43.16,2.63,4.0,28,2,21,2017-02-21 08:15:00
20618,21-02-17,8:20,8.44562,18.4,39.31,3.94,4.0,29,2,21,2017-02-21 08:20:00
20619,21-02-17,8:25,9.35629,18.8,36.33,5.02,4.0,30,2,21,2017-02-21 08:25:00
20620,21-02-17,8:30,10.18342,19.0,35.0,5.6,4.0,31,2,21,2017-02-21 08:30:00
20621,21-02-17,8:35,10.8641,19.2,35.24,5.31,4.0,32,2,21,2017-02-21 08:35:00
20622,21-02-17,8:40,11.622010000000001,19.3,36.19,4.25,4.0,33,2,21,2017-02-21 08:40:00
20623,21-02-17,8:45,12.19506,19.5,37.5,2.8,4.0,34,2,21,2017-02-21 08:45:00
20624,21-02-17,8:50,12.80584,19.7,38.81,1.35,4.0,35,2,21,2017-02-21 08:50:00
20625,21-02-17,8:55,13.34438,19.8,39.76,0.29,4.0,36,2,21,2017-02-21 08:55:00
20626,21-02-17,9:00,13.88376,20.0,40.0,0.0,4.0,37,2,21,2017-02-21 09:00:00
20627,21-02-17,9:05,14.45384,20.2,39.72,0.44,4.0,38,2,21,2017-02-21 09:05:00
20628,21-02-17,9:10,14.84019,20.3,39.36,1.17,4.0,39,2,21,2017-02-21 09:10:00
20629,21-02-17,9:15,15.29125,20.5,38.98,2.02,4.0,40,2,21,2017-02-21 09:15:00
20630,21-02-17,9:20,15.7766,20.7,38.59,2.84,4.0,41,2,21,2017-02-21 09:20:00
20631,21-02-17,9:25,16.225089999999998,20.8,38.26,3.46,4.0,42,2,21,2017-02-21 09:25:00
20632,21-02-17,9:30,16.48214,21.0,38.0,3.7,4.0,43,2,21,2017-02-21 09:30:00
20633,21-02-17,9:35,16.5725,21.2,37.92,3.7,4.0,44,2,21,2017-02-21 09:35:00
20634,21-02-17,9:40,16.88058,21.3,38.0,3.7,4.0,45,2,21,2017-02-21 09:40:00
20635,21-02-17,9:45,17.29622,21.5,38.15,3.7,4.0,46,2,21,2017-02-21 09:45:00
20636,21-02-17,9:50,17.97454,21.7,38.27,3.7,4.0,47,2,21,2017-02-21 09:50:00
20637,21-02-17,9:55,18.42814,21.8,38.25,3.7,4.0,48,2,21,2017-02-21 09:55:00
20638,21-02-17,10:00,18.89722,22.0,38.0,3.7,4.0,49,2,21,2017-02-21 10:00:00
20639,21-02-17,10:05,18.76052,22.2,37.06,3.7,4.0,50,2,21,2017-02-21 10:05:00
20640,21-02-17,10:10,19.9854,22.3,35.28,3.7,4.0,51,2,21,2017-02-21 10:10:00
20641,21-02-17,10:15,19.67437,22.5,33.03,3.7,4.0,52,2,21,2017-02-21 10:15:00
20642,21-02-17,10:20,21.616529999999997,22.7,30.67,3.7,4.0,53,2,21,2017-02-21 10:20:00
20643,21-02-17,10:25,22.00751,22.8,28.54,3.7,4.0,54,2,21,2017-02-21 10:25:00
20644,21-02-17,10:30,22.45484,23.0,27.0,3.7,4.0,55,2,21,2017-02-21 10:30:00
20645,21-02-17,10:35,23.08606,23.1,26.07,4.39,4.0,56,2,21,2017-02-21 10:35:00
20646,21-02-17,10:40,23.35364,23.1,25.42,6.11,4.0,57,2,21,2017-02-21 10:40:00
20647,21-02-17,10:45,23.87292,23.0,24.93,8.35,4.0,58,2,21,2017-02-21 10:45:00
20648,21-02-17,10:50,24.29918,23.0,24.45,10.59,4.0,59,2,21,2017-02-21 10:50:00
20649,21-02-17,10:55,24.40012,22.9,23.85,12.31,4.0,60,2,21,2017-02-21 10:55:00
20650,21-02-17,11:00,24.33849,23.0,23.0,13.0,4.0,61,2,21,2017-02-21 11:00:00
20651,21-02-17,11:05,24.88021,23.2,21.51,12.77,4.0,62,2,21,2017-02-21 11:05:00
20652,21-02-17,11:10,24.87961,23.6,19.36,12.18,4.0,63,2,21,2017-02-21 11:10:00
20653,21-02-17,11:15,25.44296,24.1,16.94,11.38,4.0,64,2,21,2017-02-21 11:15:00
20654,21-02-17,11:20,25.31648,24.5,14.64,10.53,4.0,65,2,21,2017-02-21 11:20:00
20655,21-02-17,11:25,25.530279999999998,24.9,12.87,9.79,4.0,66,2,21,2017-02-21 11:25:00
20656,21-02-17,11:30,25.60086,25.0,12.0,9.3,4.0,67,2,21,2017-02-21 11:30:00
20657,21-02-17,11:35,25.647920000000003,25.0,12.17,9.04,4.1,68,2,21,2017-02-21 11:35:00
20658,21-02-17,11:40,26.038529999999998,25.0,13.03,8.87,4.3,69,2,21,2017-02-21 11:40:00
20659,21-02-17,11:45,26.07571,25.0,14.25,8.8,4.5,70,2,21,2017-02-21 11:45:00
20660,21-02-17,11:50,26.06573,25.0,15.54,8.84,4.7,71,2,21,2017-02-21 11:50:00
20661,21-02-17,11:55,26.173920000000003,25.0,16.56,9.01,4.9,72,2,21,2017-02-21 11:55:00
20662,21-02-17,12:00,26.15292,25.0,17.0,9.3,5.0,73,2,21,2017-02-21 12:00:00
20663,21-02-17,12:05,26.84805,25.0,17.05,10.45,5.0,74,2,21,2017-02-21 12:05:00
20664,21-02-17,12:10,26.69882,25.0,17.11,12.8,5.0,75,2,21,2017-02-21 12:10:00
20665,21-02-17,12:15,26.77341,25.0,17.14,15.74,5.0,76,2,21,2017-02-21 12:15:00
20666,21-02-17,12:20,27.064020000000003,25.0,17.15,18.69,5.0,77,2,21,2017-02-21 12:20:00
20667,21-02-17,12:25,26.8993,25.0,17.1,21.04,5.0,78,2,21,2017-02-21 12:25:00
20668,21-02-17,12:30,27.002709999999997,25.0,17.0,22.2,5.0,79,2,21,2017-02-21 12:30:00
20669,21-02-17,12:35,26.509220000000003,25.0,16.84,22.26,5.0,80,2,21,2017-02-21 12:35:00
20670,21-02-17,12:40,26.557740000000003,25.0,16.67,21.76,5.0,81,2,21,2017-02-21 12:40:00
20671,21-02-17,12:45,26.85912,25.0,16.48,20.84,5.0,82,2,21,2017-02-21 12:45:00
20672,21-02-17,12:50,26.75145,25.0,16.3,19.61,5.0,83,2,21,2017-02-21 12:50:00
20673,21-02-17,12:55,26.77601,25.0,16.13,18.19,5.0,84,2,21,2017-02-21 12:55:00
20674,21-02-17,13:00,26.971890000000002,25.0,16.0,16.7,5.0,85,2,21,2017-02-21 13:00:00
20675,21-02-17,13:05,27.08088,25.0,15.93,14.71,5.0,86,2,21,2017-02-21 13:05:00
20676,21-02-17,13:10,26.58271,25.0,15.92,11.99,5.0,87,2,21,2017-02-21 13:10:00
20677,21-02-17,13:15,26.53864,25.0,15.95,8.94,5.0,88,2,21,2017-02-21 13:15:00
20678,21-02-17,13:20,26.34292,25.0,15.99,5.97,5.0,89,2,21,2017-02-21 13:20:00
20679,21-02-17,13:25,26.21309,25.0,16.02,3.49,5.0,90,2,21,2017-02-21 13:25:00
20680,21-02-17,13:30,25.631439999999998,25.0,16.0,1.9,5.0,91,2,21,2017-02-21 13:30:00
20681,21-02-17,13:35,25.521520000000002,25.0,15.88,2.54,5.1,92,2,21,2017-02-21 13:35:00
20682,21-02-17,13:40,25.19531,25.0,15.64,5.67,5.2,93,2,21,2017-02-21 13:40:00
20683,21-02-17,13:45,25.35225,25.0,15.3,10.05,5.4,94,2,21,2017-02-21 13:45:00
20684,21-02-17,13:50,25.383110000000002,25.0,14.89,14.47,5.7,95,2,21,2017-02-21 13:50:00
20685,21-02-17,13:55,24.812260000000002,25.0,14.45,17.69,5.9,96,2,21,2017-02-21 13:55:00
20686,21-02-17,14:00,24.7233,25.0,14.0,18.5,6.0,97,2,21,2017-02-21 14:00:00
20687,21-02-17,14:05,24.31073,25.1,13.13,17.51,5.9,98,2,21,2017-02-21 14:05:00
20688,21-02-17,14:10,23.89021,25.5,11.62,16.24,5.5,99,2,21,2017-02-21 14:10:00
20689,21-02-17,14:15,23.92294,25.9,9.81,14.83,5.0,100,2,21,2017-02-21 14:15:00
20690,21-02-17,14:20,23.679170000000003,26.4,8.05,13.42,4.5,101,2,21,2017-02-21 14:20:00
20691,21-02-17,14:25,23.21523,26.8,6.66,12.13,4.1,102,2,21,2017-02-21 14:25:00
20692,21-02-17,14:30,23.19332,27.0,6.0,11.1,4.0,103,2,21,2017-02-21 14:30:00
20693,21-02-17,14:35,22.93672,27.1,6.45,10.25,4.3,104,2,21,2017-02-21 14:35:00
20694,21-02-17,14:40,22.148320000000002,27.1,7.87,9.44,4.8,105,2,21,2017-02-21 14:40:00
20695,21-02-17,14:45,21.111720000000002,27.2,9.8,8.7,5.5,106,2,21,2017-02-21 14:45:00
20696,21-02-17,14:50,20.662670000000002,27.1,11.77,8.09,6.2,107,2,21,2017-02-21 14:50:00
20697,21-02-17,14:55,20.44396,27.1,13.33,7.64,6.7,108,2,21,2017-02-21 14:55:00
20698,21-02-17,15:00,20.001260000000002,27.0,14.0,7.4,7.0,109,2,21,2017-02-21 15:00:00
20699,21-02-17,15:05,19.584529999999997,26.8,14.08,8.14,7.0,110,2,21,2017-02-21 15:05:00
20700,21-02-17,15:10,19.419439999999998,26.6,14.14,10.18,7.0,111,2,21,2017-02-21 15:10:00
20701,21-02-17,15:15,19.21647,26.4,14.18,12.88,7.0,112,2,21,2017-02-21 15:15:00
20702,21-02-17,15:20,18.49544,26.2,14.17,15.59,6.9,113,2,21,2017-02-21 15:20:00
20703,21-02-17,15:25,17.92886,26.1,14.12,17.68,6.9,114,2,21,2017-02-21 15:25:00
20704,21-02-17,15:30,17.60887,26.0,14.0,18.5,7.0,115,2,21,2017-02-21 15:30:00
20705,21-02-17,15:35,17.07855,26.0,13.85,18.2,7.1,116,2,21,2017-02-21 15:35:00
20706,21-02-17,15:40,15.88386,26.0,13.7,17.5,7.3,117,2,21,2017-02-21 15:40:00
20707,21-02-17,15:45,15.661370000000002,26.0,13.55,16.6,7.5,118,2,21,2017-02-21 15:45:00
20708,21-02-17,15:50,15.142220000000002,26.0,13.39,15.72,7.7,119,2,21,2017-02-21 15:50:00
20709,21-02-17,15:55,14.609379999999998,26.0,13.21,15.05,7.9,120,2,21,2017-02-21 15:55:00
20710,21-02-17,16:00,14.15066,26.0,13.0,14.8,8.0,121,2,21,2017-02-21 16:00:00
20711,21-02-17,16:05,13.16293,26.0,12.77,14.87,8.1,122,2,21,2017-02-21 16:05:00
20712,21-02-17,16:10,12.62509,26.0,12.54,14.99,8.2,123,2,21,2017-02-21 16:10:00
20713,21-02-17,16:15,11.85107,26.0,12.3,15.17,8.3,124,2,21,2017-02-21 16:15:00
20714,21-02-17,16:20,11.56834,26.0,12.06,15.38,8.3,125,2,21,2017-02-21 16:20:00
20715,21-02-17,16:25,10.89359,26.0,11.81,15.6,8.3,126,2,21,2017-02-21 16:25:00
20716,21-02-17,16:30,10.28631,26.0,11.55,15.84,8.3,127,2,21,2017-02-21 16:30:00
20717,21-02-17,16:35,9.54307,26.0,11.3,16.07,8.3,128,2,21,2017-02-21 16:35:00
20718,21-02-17,16:40,9.06972,26.0,11.04,16.28,8.3,129,2,21,2017-02-21 16:40:00
20719,21-02-17,16:45,8.52102,26.0,10.78,16.47,8.2,130,2,21,2017-02-21 16:45:00
20720,21-02-17,16:50,7.85885,26.0,10.52,16.61,8.2,131,2,21,2017-02-21 16:50:00
20721,21-02-17,16:55,7.2100800000000005,26.0,10.26,16.69,8.1,132,2,21,2017-02-21 16:55:00
20722,21-02-17,17:00,6.60815,26.0,10.0,16.7,8.0,133,2,21,2017-02-21 17:00:00
20723,21-02-17,17:05,6.06657,26.0,9.72,16.6,7.7,134,2,21,2017-02-21 17:05:00
20724,21-02-17,17:10,5.4496199999999995,26.0,9.4,16.38,7.1,135,2,21,2017-02-21 17:10:00
20725,21-02-17,17:15,4.8019,26.0,9.06,16.06,6.3,136,2,21,2017-02-21 17:15:00
20726,21-02-17,17:20,4.1919699999999995,26.0,8.7,15.68,5.4,137,2,21,2017-02-21 17:20:00
20727,21-02-17,17:25,3.6334800000000005,26.0,8.34,15.25,4.6,138,2,21,2017-02-21 17:25:00
20728,21-02-17,17:30,3.11693,26.0,8.0,14.8,4.0,139,2,21,2017-02-21 17:30:00
20729,21-02-17,17:35,2.63119,26.0,7.81,14.12,4.0,140,2,21,2017-02-21 17:35:00
20730,21-02-17,17:40,2.18165,25.9,7.9,13.02,4.6,141,2,21,2017-02-21 17:40:00
20731,21-02-17,17:45,1.76427,25.7,8.27,11.56,5.5,142,2,21,2017-02-21 17:45:00
20732,21-02-17,17:50,1.35417,25.6,8.92,9.8,6.4,143,2,21,2017-02-21 17:50:00
20733,21-02-17,17:55,1.00365,25.3,9.83,7.79,7.0,144,2,21,2017-02-21 17:55:00
20734,21-02-17,18:00,0.70315,25.0,11.0,5.6,7.0,145,2,21,2017-02-21 18:00:00
20735,22-02-17,6:00,0.0,14.0,48.0,0.0,4.0,1,2,22,2017-02-22 06:00:00
20736,22-02-17,6:05,0.0,13.9,48.28,0.0,4.0,2,2,22,2017-02-22 06:05:00
20737,22-02-17,6:10,0.0,13.9,48.23,0.0,4.0,3,2,22,2017-02-22 06:10:00
20738,22-02-17,6:15,0.0,14.0,48.0,0.0,4.0,4,2,22,2017-02-22 06:15:00
20739,22-02-17,6:20,0.0,14.1,47.78,0.0,4.0,5,2,22,2017-02-22 06:20:00
20740,22-02-17,6:25,0.0,14.1,47.73,0.0,4.0,6,2,22,2017-02-22 06:25:00
20741,22-02-17,6:30,0.0,14.0,48.0,0.0,4.0,7,2,22,2017-02-22 06:30:00
20742,22-02-17,6:35,0.0,13.8,48.51,0.0,4.0,8,2,22,2017-02-22 06:35:00
20743,22-02-17,6:40,0.0,13.6,49.05,0.0,4.0,9,2,22,2017-02-22 06:40:00
20744,22-02-17,6:45,0.0,13.4,49.58,0.0,4.0,10,2,22,2017-02-22 06:45:00
20745,22-02-17,6:50,0.00237,13.2,50.1,0.0,4.0,11,2,22,2017-02-22 06:50:00
