day, month ,year ,hour ,minute ,temperature ,humidity ,wind_speed ,visibility,
11,12,2017,13,30,33,33,11.1,1.2,
11,12,2017,14,00,31,31,9.3,1.2,
11,12,2017,14,30,20,20,7.4,1,
11,12,2017,14,30,31,31,9.3,1.6,
11,12,2017,15,00,34,34,7.4,1.6,
11,12,2017,15,30,46,46,11.1,1.2,
11,12,2017,16,00,52,52,11.1,1.1,
11,12,2017,16,30,72,72,11.1,1.1,
11,12,2017,17,30,88,88,1.9,1,
11,12,2017,17,30,82,82,1.9,0.9,
11,12,2017,18,00,94,94,7.4,0.9,
11,12,2017,18,30,88,88,7.4,0.9,
11,12,2017,19,00,88,88,3.7,0.9,
11,12,2017,19,30,94,94,11.1,1.2,
11,12,2017,20,00,94,94,13.0,-9999.0,
11,12,2017,20,30,96,96,7.4,1,
11,12,2017,20,30,94,94,11.1,1.2,
11,12,2017,21,00,94,94,9.3,1.2,
11,12,2017,21,30,94,94,11.1,1.2,
11,12,2017,22,00,94,94,9.3,1.2,
11,12,2017,22,30,94,94,7.4,1.2,
12,12,2017,02,30,93,93,5.6,1,
12,12,2017,03,00,100,100,0.0,1.2,
12,12,2017,05,00,100,100,0.0,1.2,
12,12,2017,05,30,99,99,0.0,1,
12,12,2017,06,00,100,100,0.0,0.6,
12,12,2017,06,30,100,100,-9999.0,0.7,
12,12,2017,07,00,100,100,3.7,-9999.0,
12,12,2017,07,30,100,100,5.6,0.0,
12,12,2017,08,30,99,99,5.6,0,
12,12,2017,08,30,100,100,5.6,0.0,
12,12,2017,10,00,100,100,7.4,0.4,
12,12,2017,10,30,100,100,9.3,0.4,
12,12,2017,11,30,80,80,7.4,0,
12,12,2017,11,30,100,100,9.3,0.4,
12,12,2017,12,30,88,88,11.1,0.7,
12,12,2017,13,00,82,82,9.3,0.9,
12,12,2017,13,30,73,73,7.4,1.2,
12,12,2017,14,00,64,64,7.4,1.2,
12,12,2017,14,30,53,53,7.4,1,
12,12,2017,14,30,64,64,5.6,1.2,
12,12,2017,15,30,56,56,5.6,2.2,
12,12,2017,17,30,53,53,7.4,1,
12,12,2017,18,30,77,77,0.0,1.6,
12,12,2017,19,00,82,82,0.0,1.2,
12,12,2017,19,30,82,82,0.0,1.2,
12,12,2017,20,30,86,86,0.0,1,
12,12,2017,20,30,94,94,0.0,1.2,
12,12,2017,21,00,100,100,0.0,1.2,
12,12,2017,21,30,94,94,0.0,1.2,
12,12,2017,22,00,100,100,0.0,1.2,
12,12,2017,22,30,94,94,0.0,1.2,
12,12,2017,23,30,90,90,0.0,1,
13,12,2017,00,30,88,88,3.7,1.2,
13,12,2017,01,30,94,94,0.0,1.2,
13,12,2017,02,00,100,100,0.0,1.2,
13,12,2017,02,30,98,98,0.0,1,
13,12,2017,02,30,100,100,0.0,1.2,
13,12,2017,03,30,100,100,0.0,0.0,
13,12,2017,04,00,100,100,0.0,0.0,
13,12,2017,04,30,100,100,0.0,0.0,
13,12,2017,05,00,100,100,0.0,0.0,
13,12,2017,05,30,100,100,0.0,0,
13,12,2017,05,30,100,100,0.0,0.0,
13,12,2017,06,00,100,100,0.0,0.0,
13,12,2017,06,30,100,100,0.0,0.0,
13,12,2017,07,00,100,100,0.0,0.0,
13,12,2017,07,30,100,100,1.9,0.0,
13,12,2017,08,00,100,100,3.7,0.0,
13,12,2017,08,30,99,99,7.4,0,
13,12,2017,08,30,100,100,7.4,0.1,
13,12,2017,09,00,100,100,13.0,0.2,
13,12,2017,09,30,100,100,14.8,0.4,
13,12,2017,10,00,100,100,13.0,0.5,
13,12,2017,10,30,100,100,11.1,0.7,
13,12,2017,11,00,100,100,13.0,0.8,
13,12,2017,11,30,90,90,9.3,1,
13,12,2017,11,30,88,88,11.1,0.9,
13,12,2017,12,00,73,73,13.0,0.9,
13,12,2017,13,00,52,52,7.4,1.6,
13,12,2017,14,00,31,31,11.1,1.9,
13,12,2017,14,30,20,20,7.4,2,
13,12,2017,14,30,33,33,11.1,2.5,
13,12,2017,15,00,31,31,9.3,2.5,
13,12,2017,15,30,22,22,0.0,2.5,
13,12,2017,16,00,29,29,7.4,3.1,
13,12,2017,16,30,28,28,9.3,3.1,
13,12,2017,17,00,33,33,5.6,3.1,
13,12,2017,17,30,22,22,0.0,2,
13,12,2017,17,30,32,32,0.0,2.2,
13,12,2017,19,00,52,52,0.0,1.2,
13,12,2017,19,30,52,52,0.0,1.2,
13,12,2017,20,00,52,52,0.0,1.2,
13,12,2017,20,30,43,43,0.0,1,
13,12,2017,20,30,55,55,0.0,1.2,
13,12,2017,21,00,55,55,0.0,1.2,
13,12,2017,21,30,55,55,0.0,1.2,
13,12,2017,22,00,63,63,0.0,1.2,
13,12,2017,22,30,67,67,0.0,1.2,
13,12,2017,23,00,72,72,0.0,1.2,
13,12,2017,23,30,64,64,0.0,1,
14,12,2017,00,00,67,67,0.0,1.6,
14,12,2017,00,30,67,67,0.0,1.6,
14,12,2017,02,30,60,60,0.0,1,
14,12,2017,02,30,72,72,0.0,1.6,
14,12,2017,03,00,67,67,0.0,1.6,
14,12,2017,03,30,72,72,0.0,1.6,
14,12,2017,04,30,62,62,0.0,1.6,
14,12,2017,05,30,69,69,0.0,1,
14,12,2017,05,30,71,71,0.0,1.6,
14,12,2017,06,00,71,71,0.0,1.6,
14,12,2017,06,30,67,67,0.0,1.6,
14,12,2017,07,00,47,47,0.0,1.6,
14,12,2017,08,00,47,47,0.0,1.6,
14,12,2017,08,30,26,26,0.0,1,
14,12,2017,08,30,42,42,0.0,1.6,
14,12,2017,09,00,45,45,0.0,1.6,
14,12,2017,09,30,34,34,9.3,1.6,
14,12,2017,10,00,30,30,14.8,1.9,
14,12,2017,10,30,34,34,14.8,1.9,
14,12,2017,11,00,34,34,14.8,1.9,
14,12,2017,11,30,20,20,9.3,1,
14,12,2017,11,30,35,35,11.1,1.9,
14,12,2017,12,00,33,33,11.1,1.9,
14,12,2017,12,30,31,31,13.0,2.2,
14,12,2017,13,00,31,31,11.1,2.5,
14,12,2017,13,30,33,33,9.3,2.5,
14,12,2017,14,00,31,31,11.1,2.5,
14,12,2017,14,30,27,27,5.6,2,
14,12,2017,14,30,33,33,1.9,2.5,
14,12,2017,15,00,33,33,0.0,2.5,
14,12,2017,17,00,38,38,9.3,2.5,
14,12,2017,17,30,28,28,9.3,2,
14,12,2017,17,30,43,43,9.3,2.2,
14,12,2017,18,00,46,46,5.6,1.6,
14,12,2017,19,00,40,40,7.4,1.6,
14,12,2017,19,30,42,42,5.6,1.6,
14,12,2017,20,00,40,40,9.3,1.6,
14,12,2017,20,30,30,30,7.4,1,
14,12,2017,20,30,42,42,9.3,1.6,
14,12,2017,21,30,45,45,3.7,1.2,
14,12,2017,22,00,42,42,5.6,1.2,
14,12,2017,22,30,42,42,0.0,1.2,
14,12,2017,23,00,45,45,0.0,1.2,
15,12,2017,00,00,48,48,0.0,1.2,
15,12,2017,00,30,51,51,0.0,1.2,
15,12,2017,01,00,51,51,0.0,1.2,
15,12,2017,01,30,48,48,0.0,1.2,
15,12,2017,02,00,58,58,5.6,1.2,
15,12,2017,02,30,42,42,0.0,1,
15,12,2017,02,30,51,51,3.7,1.2,
15,12,2017,03,00,48,48,5.6,1.2,
15,12,2017,04,00,58,58,3.7,1.2,
15,12,2017,05,00,58,58,3.7,1.2,
15,12,2017,05,30,56,56,0.0,9,
